RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,100947,111107.2,67152.00,,,,,,,13978.45,,,,100947,25328.83,10740.13,,,
100,2,100945,113913.7,70580.21,,,,,,,13870.61,,,,100945,25672.08,15764.67,,,
100,3,100647,110798.6,60524.71,,,,,,,13471.52,,,,100647,25077.68,11078.58,,,
100,4,100814,108955.4,72754.61,,,,,,,12866.49,,,,100814,23988.82,13350.26,,,
100,5,100784,108596.8,24010.98,,,,,,,14358.97,,,,100784,25361.21,7305.335,,,
100,6,100773,109694.3,67962.81,,,,,,,13289.73,,,,100773,24268.44,11760.45,,,
90,1,116059,266343.9,5143670,1219,22144.75,1477.299,6,248301.3,1207731524,63787.06,19837,61062.04,100291.6,116059,76748.45,1602721,,,
90,2,112892,248717.5,2295660,843,9910.732,961.809,5,191993.4,1422072980,68767.32,15011,57769.79,119274.0,112892,81586.36,739006.4,,,
90,3,,267016.2,3057190,980,14686.35,1360.261,4,85642.24,91132053,86312.69,9993,52263.76,201152.6,108191,98766.39,1133111,,,
90,4,112735,251606.3,10802935,858,16194.30,1689.776,5,242351.4,1453438863,65174.92,15755,58544.93,65521.13,112735,77485.42,3353360,,,
90,5,113232,255293.3,3911671,909,17161.41,2009.291,5,143727.8,1874893558,66317.26,15998,61344.98,126587.2,113232,78503.86,992706.8,,,
90,6,113034,258198.7,1028099,868,18633.80,1548.294,4,207871.7,2815972687,66180.36,15323,61631.61,104886.1,113034,78914.66,265682.5,,,
80,1,119901,316579.1,5309389,2535,55739.95,6381.346,7,244617.7,258789905,81310.80,18966,58839.49,111400.9,119901,94837.13,1567248,,,
80,2,123546,326897.3,1011296,2967,44983.62,19716.75,10,438509.4,1545447073,77144.76,26702,79143.40,69497628,123546,90891.33,357298.8,,,
80,3,113229,327540.6,19968852,3694,60355.91,10691.08,8,434729.9,1006267935,102046.4,10394,44088.31,205621.4,113229,116191.5,10410402,,,
80,4,120385,322170.2,3029073,3066,50892.37,7593.035,8,404385.8,1020862787,78593.80,22295,71592.70,114045.3,120385,92861.60,981142.9,,,
80,5,129100,342347.9,1886343,4379,57409.40,3849.013,9,444814.8,813617961,76970.49,26060,79496.77,982034.9,129100,91728.84,571315.9,,,
80,6,119110,312051.7,4915509,3699,58009.96,10708.32,7,367052.8,1053933980,80294.78,18301,54655.80,75755.08,119110,,1600726,,,
70,1,122429,361007.1,1594845,3979,61806.48,3807.443,8,437522.1,2183011602,98158.21,22883,75314.08,154302.5,122429,113120.3,508291.7,,,
70,2,122465,347053.5,1011916,4260,65135.33,13514.71,11,585532.4,1562034113,92172.76,22557,64725.06,153049.7,122465,106183.4,386075.5,,,
70,3,117270,341357.5,1141658,3636,40444.71,18479.08,11,522340.8,1533894263,117296.4,16268,50403.93,74363.66,117270,132388.9,648732.8,,,
70,4,121647,358733.4,2705589,4387,71797.67,7083.846,10,514588.2,1359160903,96977.75,21149,65747.29,677390.9,121647,110664.3,932365.6,,,
70,5,121961,346586.4,4559210,4481,76574.30,7204.483,10,621303.1,1786976532,93929.22,21119,54332.98,68541.29,121961,107998.5,1959144,,,
70,6,123174,334656.9,1438010,4876,74155.79,7211.995,11,665378.3,816613276,89266.29,22411,44641.14,24686.60,123174,103730.1,759798.6,,,
60,1,138305,517355.2,2831173,7541,151838.0,81514.49,14,753906.8,857701027,102438.9,36643,121028.5,317496.5,138305,118204.4,780423.6,,,
60,2,139838,487272.9,1851641,5387,85433.08,3216.374,15,763336.0,853906571,103528.4,41238,154246.9,305209.1,139838,119688.1,560354.5,,,
60,3,111242,309137.8,4416150,708,9364.416,268.218,14,830576.4,844816509,132027.4,13389,38807.16,16789.69,111242,147214.3,3663723,,,
60,4,128778,423653.3,7129878,3810,70804.03,7659.899,13,792604.7,655609783,108370.0,29839,108755.8,451358.6,128778,123753.9,2804698,,,
60,5,136041,499588.5,1968250375,8653,152355.3,52467.88,12,763079.6,365197923,104256.0,32706,104420.0,3391580,136041,119667.8,562741947,,,
60,6,127539,421732.2,6539044,6051,98460.92,23359.58,13,710567.9,1192186317,107647.9,26173,90427.93,304970.0,127539,122713.6,2078358,,,
50,1,161485,654409.3,4085457,19200,279374.6,45594.69,17,899218.2,1530255961,114434.3,46316,104521.0,763298.6,161485,132859.7,1128268,,,
50,2,201514,988471.4,4584139,32553,589773.2,224419.9,18,967127.7,515645325,107647.0,65194,101116.3,625497.6,201514,130597.7,901739.5,,,
50,3,186464,848918.7,12671596,29994,455335.5,146354.6,18,877728.8,1006715089,131371.3,51068,66241.40,1015949,186464,155291.3,5280906,,,
50,4,204040,945842.1,11846202,29187,530090.3,310738.0,19,998996.0,415555774,110245.1,69066,109530.4,427808.8,204040,133631.4,3041859,,,
50,5,201944,937220.0,25098095,28845,525481.0,130766.1,18,981919.9,467565707,110498.4,67127,105512.3,2144159,201944,133867.5,6619566,,,
50,6,162196,766319.5,12540715,18951,377038.8,69405.70,16,962434.3,346935641,107596.3,48611,120880.2,1429610,162196,125721.2,3425646,,,
