RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,1,678720,741801.2,1472857,225,2359.126,132.453,,,,78556.39,242,190.101,135.984,678720,153736.8,388968.3,,,
100,2,678371,739172.3,2287192,217,,277.363,,,,76052.24,226,12.067,0.065,678371,150144.2,509641.1,,,
100,3,678769,740246.0,4138397,35,299.737,13.688,,,,78245.81,49,2.142,0.000,678769,152493.8,1015170,,,
100,4,678275,731631.7,4851604,43,,26.051,,,,77104.32,65,2.444,0.000,678275,150618.8,1349290,,,
100,5,678807,738844.3,3670237,28,233.327,20.251,,,,77407.98,44,4.492,0.147,678807,151431.5,873495.2,,,
90,1,662361,797382.1,1886034,37,1079.406,58.895,9,224108.4,504644481,90555.31,15946,55842.30,22720.93,662361,163187.1,555666.3,,,
90,2,689588,771921.4,10746599,27,621.899,112.364,7,187858.3,1101737983,100704.5,230,181.431,3.967,689588,177937.9,5245264,,,
90,3,665881,810474.0,4958010,26,379.761,122.407,9,196079.8,251279985,97751.94,14081,42705.03,22547.76,665881,172501.7,2042659,,,
90,4,665661,806190.0,10913072,26,640.616,114.379,7,240162.9,626326803,90146.46,16629,56514.65,14633.91,665661,163707.8,3435347,,,
90,5,689415,766531.4,2380459,32,677.614,129.611,8,134653.9,887625149,94820.56,1426,706.930,1.397,689415,169135.7,827191.2,,,
80,1,665567,848424.6,64010979,22,589.792,1746.431,22,496537.0,762890577,91456.88,18603,109003.3,25922.41,665567,164488.7,15911692,,,
80,2,668112,860807.7,6982066,22,411.647,198.923,15,475965.9,1469990600,91094.51,19136,113147.5,66355.55,668112,164027.9,1733836,,,
80,3,671119,886489.8,2374145,22,583.913,3812.160,17,403367.2,782373557,103304.3,17073,92487.46,12736.25,671119,181323.7,811108.8,,,
80,4,665269,854521.4,2871751,22,570.201,1598.127,20,432853.0,601328506,91884.76,19047,111137.1,34555.44,665269,164820.4,637485.2,,,
80,5,689620,831089.4,4745260,26,871.847,7771.089,18,409237.5,379988311,100782.7,8637,54067.85,7426.446,689620,175667.4,1800172,,,
70,1,648230,741535.1,1878360,25,1780.666,10936.19,27,885452.4,407377450,94893.06,5566,8287.828,1088.639,648230,168401.5,689226.6,,,
70,2,664830,751761.1,1978369,19,743.368,1420.557,33,839875.3,463676148,96002.34,2550,2518.304,52.499,664830,169462.0,754841.2,,,
70,3,642348,798530.3,5198833,9,279.801,45.583,24,782242.3,1267131322,110575.8,616,537.628,4.239,642348,190281.1,2387261,,,
70,4,658756,753404.9,1709709,17,1146.531,12785.84,33,915121.0,504254729,94709.87,6419,9586.814,488.345,658756,168379.3,636288.1,,,
70,5,693575,934399.9,21488191,85,5389.243,10343.13,29,624055.0,590692464,114644.0,10215,123602.1,262790.1,693575,191648.8,5021269,,,
60,1,704049,1127391,5536770,469,18155.37,6355.556,48,1246086,876436044,139106.7,26989,257293.0,782316.4,704049,218349.8,2512219,,,
